Window_Size,Latency_ms
1,0.23754200083203614
1,0.24812499759718776
1,0.2416660136077553
1,0.24366698926314712
1,0.24804100394248962
1,0.24225001106970012
1,0.24795898934826255
1,0.24237498291768134
1,0.2479999966453761
1,0.2483749995008111
1,0.2451250038575381
1,0.24812499759718776
1,0.24237498291768134
1,0.24812499759718776
1,0.2423750120215118
1,0.24808399030007422
1,0.24912500521168113
1,0.24841699632816017
1,0.2480830007698387
1,0.27083398890681565
1,0.29308299417607486
1,0.24216598831117153
1,0.23262499598786235
1,0.22250000620260835
1,0.22312498185783625
1,0.22237500525079668
1,0.22237500525079668
1,0.24733302416279912
1,0.22237500525079668
1,0.22237500525079668
1,0.22237500525079668
1,0.24162500631064177
1,0.2386250125709921
1,0.2308339753653854
1,0.22633399930782616
1,0.24812499759718776
1,0.22429099772125483
1,0.24858300457708538
1,0.22975000320002437
1,0.24058300186879933
1,0.24183400091715157
1,0.23470900487154722
1,0.24791600299067795
1,0.23033400066196918
1,0.2480830007698387
1,0.23033400066196918
1,0.2494590007700026
1,0.23845798568800092
1,0.24037499679252505
1,0.24204200599342585
1,0.23512501502409577
1,0.2507499884814024
1,0.23029200383462012
1,0.269665993982926
1,0.2355000178795308
1,0.24333299370482564
1,0.25929100229404867
1,0.28600002406165004
1,0.24479100829921663
1,0.24720901274122298
1,0.24449999909847975
1,0.24458300322294235
1,0.24454199592582881
1,0.19887500093318522
1,0.23416700423695147
1,0.24125000345520675
1,0.22879202151671052
1,0.23025000700727105
1,0.23037500795908272
1,0.25083302170969546
1,0.23416700423695147
1,0.24250001297332346
1,0.23991698981262743
1,0.2366660046391189
1,0.24595801369287074
1,0.23783301003277302
1,0.24812499759718776
1,0.23516698274761438
1,0.24741599918343127
1,0.2399170189164579
1,0.24087500059977174
1,0.25066599482670426
1,0.23750000400468707
1,0.2480830007698387
1,0.24008299806155264
1,0.24808399030007422
1,0.23962502018548548
1,0.2535410167183727
1,0.24320799275301397
1,0.2465419820509851
1,0.2223330084234476
1,0.22766701295040548
1,0.2223330084234476
1,0.2223330084234476
1,0.22229200112633407
1,0.22245800937525928
1,0.24804199347272515
1,0.22329197963699698
1,0.2373750030528754
1,0.2393340109847486
1,0.2429999876767397
1,0.23945802240632474
1,0.23733402485959232
1,0.2449579769745469
1,0.23166602477431297
1,0.2506249875295907
1,0.23025000700727105
1,0.2506669843569398
1,0.23800000781193376
1,0.2428330190014094
1,0.24687498807907104
1,0.23629199131391943
1,0.2480830007698387
1,0.23504201089963317
1,0.24808401940390468
1,0.23516599321737885
1,0.24695901083759964
1,0.2581249864306301
1,0.23854101891629398
1,0.2225829812232405
1,0.22250000620260835
1,0.22233399795368314
1,0.22237500525079668
1,0.2288340183440596
1,0.2322500222362578
1,0.24487500195391476
1,0.225124997086823
1,0.24808401940390468
1,0.22554100723937154
1,0.24462500005029142
1,0.2379580109845847
1,0.23862498346716166
1,0.2438749943394214
1,0.23508400772698224
1,0.24812499759718776
1,0.24637498427182436
1,0.24770799791440368
1,0.2397499920334667
1,0.2415000053588301
1,0.2480830007698387
1,0.23754200083203614
1,0.2480420225765556
1,0.23750000400468707
1,0.24812499759718776
1,0.23829200654290617
1,0.24495800607837737
1,0.24466600734740496
1,0.26599998818710446
1,0.2474169887136668
1,0.23058400256559253
1,0.22233399795368314
1,0.23012500605545938
1,0.22237500525079668
1,0.22237500525079668
1,0.23604099988006055
1,0.22412498947232962
1,0.24787499569356441
1,0.23025000700727105
1,0.23995799710974097
1,0.24108297657221556
1,0.23704199702478945
1,0.2480830007698387
1,0.23029200383462012
1,0.24812499759718776
1,0.23508400772698224
1,0.24587500956840813
1,0.24116699933074415
1,0.24237498291768134
1,0.24774999474175274
1,0.23504201089963317
1,0.24804100394248962
1,0.23749997490085661
1,0.24804199347272515
1,0.23712500114925206
1,0.2463329874444753
1,0.24612501147203147
1,0.23745797807350755
1,0.2629999944474548
1,0.23312499979510903
1,0.24824999854899943
1,0.2223330084234476
1,0.22504100343212485
1,0.22233297931961715
1,0.2223330084234476
1,0.2364999963901937
1,0.24225001106970012
1,0.23299999884329736
1,0.23733300622552633
1,0.24074999964796007
1,0.23183299344964325
1,0.2507090102881193
1,0.23525001597590744
1,0.2479999966453761
1,0.2380829828325659
1,0.24283400853164494
1,0.24433399084955454
1,0.2362079976592213
1,0.25075001758523285
1,0.23512501502409577
1,0.24808399030007422
1,0.2494590007700026
1,0.24545800988562405
1,0.24695799220353365
1,0.23845801479183137
1,0.25070898118428886
1,0.23995799710974097
1,0.24804100394248962
1,0.2541250141803175
1,0.24616598966531456
1,0.22504199296236038
1,0.23358300677500665
1,0.22233399795368314
1,0.22237500525079668
1,0.22237500525079668
1,0.22775001707486808
1,0.23887501447461545
1,0.23337500169873238
1,0.2418750082142651
1,0.22829198860563338
1,0.24695799220353365
1,0.2328749978914857
1,0.24699998903088272
1,0.23533398052677512
1,0.24125000345520675
1,0.2459170063957572
1,0.23779197363182902
1,0.2479999966453761
1,0.23770899861119688
1,0.2480830007698387
1,0.23783399956300855
1,0.24508402566425502
1,0.2470840117894113
1,0.2382919774390757
1,0.24804100394248962
1,0.24016699171625078
1,0.24804199347272515
1,0.23749997490085661
1,0.250832992605865
1,0.2565419999882579
1,0.24770799791440368
1,0.2228749799542129
1,0.22237500525079668
1,0.22516600438393652
1,0.22237500525079668
1,0.2223330084234476
1,0.22499999613501132
1,0.22895800066180527
1,0.2282080240547657
1,0.23262499598786235
1,0.22449999232776463
1,0.2507499884814024
1,0.22633298067376018
1,0.24374999338760972
1,0.23154201335273683
1,0.23866698029451072
1,0.24370898609049618
1,0.23283399059437215
1,0.2423750120215118
1,0.23037500795908272
1,0.2480830007698387
1,0.23079098900780082
1,0.2459589741192758
1,0.24125000345520675
1,0.23970799520611763
1,0.2474580251146108
1,0.23512501502409577
1,0.24820800172165036
1,0.23512498592026532
1,0.25754200760275126
1,0.22600000374950469
1,0.24566700449213386
1,0.22995800827629864
1,0.2223330084234476
1,0.2224589989054948
1,0.22479199105873704
1,0.23783298092894256
1,0.23495798814110458
1,0.2263750066049397
1,0.23100001271814108
1,0.25599999935366213
1,0.23079098900780082
1,0.2479999966453761
1,0.23933299235068262
1,0.2417089999653399
1,0.24549997760914266
1,0.23545802105218172
1,0.2480830007698387
1,0.24020799901336432
1,0.24804100394248962
1,0.24049999774433672
1,0.24487500195391476
1,0.24483402376063168
1,0.23829200654290617
1,0.24812499759718776
1,0.23754200083203614
1,0.25083302170969546
1,0.23995799710974097
1,0.24770799791440368
1,0.25933299912139773
1,0.23929198505356908
1,0.22262500715442002
1,0.23670800146646798
1,0.22499999613501132
1,0.2223330084234476
1,0.222250004298985
1,0.22337501286529005
1,0.24804199347272515
1,0.22508398978970945
1,0.23566698655486107
1,0.23141599376685917
1,0.24504101020283997
1,0.23749997490085661
1,0.2392080205027014
1,0.24329099687747657
1,0.23516599321737885
1,0.24812499759718776
1,0.23512501502409577
1,0.25079198530875146
1,0.23958302335813642
1,0.24366701836697757
1,0.2460000105202198
1,0.23754200083203614
1,0.24816699442453682
1,0.2375410113018006
1,0.25070799165405333
1,0.23762500495649874
1,0.24679198395460844
1,0.24291599402204156
1,0.26362499920651317
1,0.24737499188631773
1,0.237459025811404
1,0.24804199347272515
1,0.2399170189164579
1,0.24791702162474394
1,0.2625000197440386
1,0.2391250163782388
1,0.24862500140443444
1,0.23395800963044167
1,0.22499999613501132
1,0.22229197202250361
1,0.22495799930766225
1,0.22237500525079668
1,0.22229200112633407
1,0.22229101159609854
1,0.24804100394248962
1,0.2224160125479102
1,0.22499999613501132
1,0.23741699988022447
1,0.24616598966531456
1,0.2319590130355209
1,0.23812500876374543
1,0.2442499971948564
1,0.23241699091158807
1,0.24291599402204156
1,0.23033301113173366
1,0.2479999966453761
1,0.2314999874215573
1,0.2450419997330755
1,0.2420840028207749
1,0.24533300893381238
1,0.2506669843569398
1,0.23754200083203614
1,0.2480420225765556
1,0.23516698274761438
1,0.2480830007698387
1,0.23870798759162426
1,0.24212501011788845
1,0.24499997380189598
1,0.23750000400468707
1,0.24795799981802702
1,0.23516701185144484
1,0.2571249788161367
1,0.2382500097155571
1,0.24495800607837737
1,0.24462500005029142
1,0.23987499298527837
1,0.25066701346077025
1,0.23987499298527837
1,0.24804097483865917
1,0.2399170189164579
1,0.24774999474175274
1,0.2442499971948564
1,0.24112500250339508
1,0.2480420225765556
1,0.23987502208910882
1,0.24808399030007422
1,0.2399160002823919
1,0.2480830007698387
1,0.24804097483865917
1,0.24341599782928824
1,0.24812499759718776
1,0.24233301519416273
1,0.24812499759718776
1,0.2423339756205678
1,0.24804100394248962
1,0.2423750120215118
1,0.25470799300819635
1,0.24774999474175274
1,0.24229101836681366
1,0.254832993960008
1,0.2424580161459744
1,0.2480830007698387
1,0.24229197879321873
1,0.2454170025885105
1,0.2479999966453761
1,0.24233301519416273
1,0.24983298499137163
1,0.24500000290572643
1,0.24816699442453682
1,0.2422920078970492
1,0.2468750171829015
1,0.247582996962592
1,0.2422920078970492
1,0.25058400933630764
1,0.24229197879321873
1,0.24812499759718776
1,0.2423750120215118
1,0.25241600815206766
1,0.2557499974500388
1,0.24229101836681366
1,0.24808399030007422
1,0.24233298609033227
1,0.2480830007698387
1,0.24233298609033227
1,0.2477089874446392
1,0.24654102162458003
1,0.24233400472439826
1,0.24795799981802702
1,0.24233301519416273
1,0.25066599482670426
1,0.24224998196586967
1,0.24804199347272515
1,0.24516700068488717
1,0.24233400472439826
1,0.24812499759718776
1,0.24500000290572643
1,0.24804199347272515
1,0.2449589956086129
1,0.2480830007698387
1,0.24383299751207232
1,0.24358299560844898
1,0.2533750084694475
1,0.24233400472439826
1,0.2480420225765556
1,0.24233298609033227
1,0.24804199347272515
1,0.24270798894576728
1,0.2492500061634928
1,0.2533330116420984
1,0.24320901138707995
1,0.25066701346077025
1,0.2424169797450304
1,0.2481660048943013
1,0.24295801995322108
1,0.24441597633995116
1,0.2479999966453761
1,0.24466600734740496
1,0.2506249875295907
1,0.24304099497385323
1,0.24804100394248962
1,0.24229197879321873
1,0.24516700068488717
1,0.24812499759718776
1,0.2430410240776837
1,0.2507499884814024
1,0.24241601931862533
1,0.2507920144125819
1,0.24237498291768134
1,0.25008301599882543
1,0.24812499759718776
1,0.2447500010021031
1,0.25070799165405333
1,0.24804199347272515
1,0.2506669843569398
1,0.24304099497385323
1,0.24575000861659646
1,0.2584999892860651
1,0.24233298609033227
1,0.25075001758523285
1,0.2447500010021031
1,0.24804199347272515
1,0.24312501773238182
1,0.24579098680987954
1,0.2480420225765556
1,0.2479999966453761
1,0.25066701346077025
1,0.24312498862855136
1,0.24804199347272515
1,0.24737499188631773
1,0.2463329874444753
1,0.2479999966453761
1,0.24479199782945216
1,0.2480830007698387
1,0.25066701346077025
1,0.2614159893710166
1,0.2431659959256649
1,0.2447920269332826
1,0.2479999966453761
1,0.24470800417475402
1,0.2480830007698387
1,0.2479999966453761
1,0.2480830007698387
1,0.24308302090503275
1,0.24575000861659646
1,0.24812499759718776
1,0.2447500010021031
1,0.24800002574920654
1,0.2480830007698387
1,0.24804199347272515
1,0.2430829918012023
1,0.25341700529679656
1,0.2502499846741557
1,0.24445800227113068
1,0.25649997405707836
1,0.24804100394248962
1,0.24800002574920654
1,0.250834011239931
1,0.2477919915691018
1,0.24804100394248962
1,0.2430829918012023
1,0.2479999966453761
1,0.24225001106970012
1,0.24804199347272515
1,0.2447500010021031
1,0.2506249875295907
1,0.24812499759718776
1,0.24820800172165036
1,0.24804199347272515
1,0.24812499759718776
1,0.24812499759718776
1,0.24808399030007422
1,0.25070799165405333
1,0.2480830007698387
1,0.25070799165405333
1,0.24812499759718776
1,0.24804100394248962
1,0.2480420225765556
1,0.24804199347272515
1,0.24804199347272515
1,0.24804199347272515
1,0.25066701346077025
1,0.2480830007698387
1,0.24804100394248962
1,0.2480830007698387
1,0.2480420225765556
1,0.2480420225765556
1,0.253707985393703
1,0.24804199347272515
1,0.24804199347272515
1,0.2479999966453761
1,0.24808401940390468
1,0.24812499759718776
1,0.24804199347272515
1,0.25070799165405333
1,0.25066701346077025
1,0.2479999966453761
1,0.24820800172165036
1,0.24804100394248962
1,0.2479999966453761
1,0.24804100394248962
1,0.25499999173916876
1,0.25075001758523285
1,0.2479999966453761
1,0.2480830007698387
1,0.2480830007698387
1,0.2480420225765556
1,0.24808401940390468
1,0.24804100394248962
1,0.2507920144125819
1,0.24804199347272515
1,0.2480420225765556
1,0.24808297166600823
1,0.24804097483865917
1,0.24808401940390468
1,0.2480830007698387
1,0.2506250166334212
1,0.24804199347272515
1,0.2479999966453761
1,0.24812499759718776
1,0.24804100394248962
1,0.2506250166334212
1,0.2559589920565486
1,0.25070898118428886
1,0.2479999966453761
1,0.2479999966453761
1,0.2480830007698387
1,0.24804199347272515
1,0.24804100394248962
1,0.25066701346077025
1,0.2506669843569398
1,0.24795898934826255
1,0.2479999966453761
1,0.2479999966453761
1,0.24795799981802702
1,0.24795898934826255
1,0.2507090102881193
1,0.24795799981802702
1,0.2480830007698387
1,0.25312500656582415
1,0.24812499759718776
1,0.24804199347272515
1,0.24804100394248962
1,0.25079198530875146
1,0.24804199347272515
1,0.2506660239305347
1,0.24812499759718776
1,0.2479999966453761
1,0.2480830007698387
1,0.24804199347272515
1,0.25066701346077025
1,0.2480420225765556
1,0.2480830007698387
1,0.2480830007698387
1,0.24804097483865917
1,0.24804100394248962
1,0.24804199347272515
1,0.25012498372234404
1,0.2480830007698387
1,0.24800002574920654
1,0.2480830007698387
1,0.2479999966453761
1,0.24804100394248962
1,0.24804199347272515
1,0.24804199347272515
1,0.24808399030007422
1,0.2480420225765556
1,0.24804097483865917
1,0.2506249875295907
1,0.24804199347272515
1,0.24812499759718776
1,0.25066701346077025
1,0.24812499759718776
1,0.2479999966453761
1,0.2507499884814024
1,0.2480830007698387
1,0.2480830007698387
1,0.24804199347272515
1,0.2479999966453761
1,0.2480420225765556
1,0.24808401940390468
1,0.2506249875295907
1,0.24808399030007422
1,0.24808399030007422
1,0.24808399030007422
1,0.24808399030007422
1,0.2479999966453761
1,0.24812499759718776
1,0.2506669843569398
1,0.2480830007698387
1,0.2479999966453761
1,0.25391700910404325
1,0.24812499759718776
1,0.2567089977674186
1,0.2480830007698387
1,0.24804100394248962
1,0.2480830007698387
1,0.2549579949118197
1,0.2507090102881193
1,0.2480830007698387
1,0.24808399030007422
1,0.2480830007698387
1,0.2481660048943013
1,0.25066599482670426
1,0.24812502670101821
1,0.2479999966453761
1,0.24804100394248962
1,0.24812499759718776
1,0.2479999966453761
1,0.25070799165405333
1,0.25066701346077025
1,0.24804199347272515
1,0.2557499974500388
1,0.2479999966453761
1,0.2480830007698387
1,0.24800002574920654
1,0.2480420225765556
1,0.2480420225765556
1,0.24804100394248962
1,0.2556669933255762
1,0.2569170028436929
1,0.2479999966453761
1,0.2479999966453761
1,0.24795799981802702
1,0.24804199347272515
1,0.2479999966453761
1,0.25391700910404325
1,0.2555839892011136
1,0.25304200244136155
1,0.249041011556983
1,0.24804199347272515
1,0.24804100394248962
1,0.2479999966453761
1,0.2480420225765556
1,0.2479999966453761
1,0.2480830007698387
1,0.24804199347272515
1,0.25066701346077025
1,0.24804097483865917
1,0.24804199347272515
1,0.25070799165405333
1,0.2480830007698387
1,0.2506249875295907
1,0.2480830007698387
1,0.2480830007698387
1,0.2480830007698387
1,0.2506249875295907
1,0.24812499759718776
1,0.2480830007698387
1,0.2479999966453761
1,0.2480830007698387
1,0.24804100394248962
1,0.24812499759718776
1,0.2506250166334212
1,0.24808401940390468
1,0.2480830007698387
1,0.24812499759718776
1,0.24804199347272515
1,0.24800002574920654
1,0.24812499759718776
1,0.2480830007698387
1,0.2539590059313923
1,0.24812499759718776
1,0.24804100394248962
1,0.24804100394248962
1,0.24804199347272515
1,0.2507499884814024
1,0.2506250166334212
1,0.2480420225765556
1,0.24804199347272515
1,0.24804100394248962
1,0.24804199347272515
1,0.2479999966453761
1,0.2479999966453761
1,0.24804199347272515
1,0.2480830007698387
1,0.24804097483865917
1,0.24804199347272515
1,0.24804199347272515
1,0.2481660048943013
1,0.2480830007698387
1,0.24808399030007422
1,0.2480830007698387
1,0.2534580125939101
1,0.24812499759718776
1,0.2480830007698387
1,0.25850001838989556
1,0.24804100394248962
1,0.25070799165405333
1,0.2561250003054738
1,0.25075001758523285
1,0.24816699442453682
1,0.2480830007698387
1,0.24808399030007422
1,0.24804199347272515
1,0.24812499759718776
1,0.25049998657777905
1,0.25075001758523285
1,0.2524169976823032
1,0.2480830007698387
1,0.24800002574920654
1,0.2480420225765556
1,0.24808297166600823
1,0.24808401940390468
1,0.25066701346077025
1,0.2479999966453761
1,0.25070799165405333
1,0.24808399030007422
1,0.2479999966453761
1,0.2506669843569398
1,0.2480830007698387
1,0.2479999966453761
1,0.24804199347272515
1,0.2479999966453761
1,0.24804199347272515
1,0.2589579962659627
1,0.24804199347272515
1,0.24795799981802702
1,0.24804100394248962
1,0.2506249875295907
1,0.24804100394248962
1,0.24804199347272515
1,0.24804199347272515
1,0.2480830007698387
1,0.25066599482670426
1,0.24804199347272515
1,0.25070799165405333
1,0.24795799981802702
1,0.2481660048943013
1,0.25070799165405333
1,0.271833996521309
1,0.24191700504161417
1,0.25404099142178893
1,0.23366601089946926
1,0.2300000051036477
1,0.2296250022482127
1,0.22508300025947392
1,0.22233297931961715
1,0.22233399795368314
1,0.22237500525079668
1,0.2373750030528754
1,0.2223330084234476
1,0.24154101265594363
1,0.22733298828825355
