System,Latency_ms
Static PQ (Pure ADC),0.32058299984782934
AO-PQ (Pure ADC Multi-Epoch),0.3094160056207329
Static PQ (Pure ADC),0.27800000680144876
AO-PQ (Pure ADC Multi-Epoch),0.29687500500585884
Static PQ (Pure ADC),0.30179099121596664
AO-PQ (Pure ADC Multi-Epoch),0.31841700547374785
Static PQ (Pure ADC),0.3223750100005418
AO-PQ (Pure ADC Multi-Epoch),0.3880829899571836
Static PQ (Pure ADC),0.276708000455983
AO-PQ (Pure ADC Multi-Epoch),0.3656250046333298
Static PQ (Pure ADC),0.2565000031609088
AO-PQ (Pure ADC Multi-Epoch),0.34620799124240875
Static PQ (Pure ADC),0.3946250071749091
AO-PQ (Pure ADC Multi-Epoch),0.4286250041332096
Static PQ (Pure ADC),0.595208999584429
AO-PQ (Pure ADC Multi-Epoch),0.7642080017831177
Static PQ (Pure ADC),0.38174999644979835
AO-PQ (Pure ADC Multi-Epoch),0.4883329966105521
Static PQ (Pure ADC),0.36249999538995326
AO-PQ (Pure ADC Multi-Epoch),0.49449999642092735
Static PQ (Pure ADC),0.3440409927861765
AO-PQ (Pure ADC Multi-Epoch),0.42495899833738804
Static PQ (Pure ADC),0.3428750060265884
AO-PQ (Pure ADC Multi-Epoch),0.4236249951645732
Static PQ (Pure ADC),0.5809160065837204
AO-PQ (Pure ADC Multi-Epoch),0.38420798955485225
Static PQ (Pure ADC),0.6485830090241507
AO-PQ (Pure ADC Multi-Epoch),0.3714159975061193
Static PQ (Pure ADC),0.6632080039707944
AO-PQ (Pure ADC Multi-Epoch),0.4203749995213002
Static PQ (Pure ADC),0.9355410002171993
AO-PQ (Pure ADC Multi-Epoch),0.4070830036653206
Static PQ (Pure ADC),0.3991670091636479
AO-PQ (Pure ADC Multi-Epoch),0.4121249949093908
Static PQ (Pure ADC),0.38920799852348864
AO-PQ (Pure ADC Multi-Epoch),0.5433750047814101
Static PQ (Pure ADC),0.27616599982138723
AO-PQ (Pure ADC Multi-Epoch),0.4342500033089891
Static PQ (Pure ADC),0.7297919946722686
AO-PQ (Pure ADC Multi-Epoch),0.48683299974072725
Static PQ (Pure ADC),0.3607499966165051
AO-PQ (Pure ADC Multi-Epoch),0.5100829876028001
Static PQ (Pure ADC),0.2646670036483556
AO-PQ (Pure ADC Multi-Epoch),0.42183299956377596
Static PQ (Pure ADC),0.34749999758787453
AO-PQ (Pure ADC Multi-Epoch),0.3872500092256814
Static PQ (Pure ADC),0.6717910000588745
AO-PQ (Pure ADC Multi-Epoch),0.702375007676892
Static PQ (Pure ADC),0.35166600719094276
AO-PQ (Pure ADC Multi-Epoch),0.40337500104214996
Static PQ (Pure ADC),0.6580000044777989
AO-PQ (Pure ADC Multi-Epoch),0.5455829959828407
Static PQ (Pure ADC),0.6418749981094152
AO-PQ (Pure ADC Multi-Epoch),0.49337500240653753
Static PQ (Pure ADC),0.8255419961642474
AO-PQ (Pure ADC Multi-Epoch),0.47383300261572003
Static PQ (Pure ADC),0.6079589948058128
AO-PQ (Pure ADC Multi-Epoch),0.5685409996658564
Static PQ (Pure ADC),0.7068749982863665
AO-PQ (Pure ADC Multi-Epoch),0.558999992790632
Static PQ (Pure ADC),0.792124992585741
AO-PQ (Pure ADC Multi-Epoch),0.4827499942621216
Static PQ (Pure ADC),0.2811250014929101
AO-PQ (Pure ADC Multi-Epoch),0.37570799759123474
Static PQ (Pure ADC),0.6444169994210824
AO-PQ (Pure ADC Multi-Epoch),0.4859589971601963
Static PQ (Pure ADC),0.38666700129397213
AO-PQ (Pure ADC Multi-Epoch),0.4272499936632812
Static PQ (Pure ADC),0.3672500024549663
AO-PQ (Pure ADC Multi-Epoch),0.4087080014869571
Static PQ (Pure ADC),0.4257499967934564
AO-PQ (Pure ADC Multi-Epoch),0.45087501348461956
Static PQ (Pure ADC),0.3538750024745241
AO-PQ (Pure ADC Multi-Epoch),0.3905000048689544
Static PQ (Pure ADC),0.33812499896157533
AO-PQ (Pure ADC Multi-Epoch),0.45383301039692014
Static PQ (Pure ADC),0.3020410076715052
AO-PQ (Pure ADC Multi-Epoch),0.3762499982258305
Static PQ (Pure ADC),0.28483400819823146
AO-PQ (Pure ADC Multi-Epoch),0.36541601002682
Static PQ (Pure ADC),0.28383299650158733
AO-PQ (Pure ADC Multi-Epoch),0.38316599966492504
Static PQ (Pure ADC),0.391999987186864
AO-PQ (Pure ADC Multi-Epoch),0.4200409894110635
Static PQ (Pure ADC),0.32212500809691846
AO-PQ (Pure ADC Multi-Epoch),0.39362499956041574
Static PQ (Pure ADC),0.30041699938010424
AO-PQ (Pure ADC Multi-Epoch),0.3937500005122274
Static PQ (Pure ADC),0.28737499087583274
AO-PQ (Pure ADC Multi-Epoch),0.38225000025704503
Static PQ (Pure ADC),0.32554099743720144
AO-PQ (Pure ADC Multi-Epoch),0.3986249939771369
Static PQ (Pure ADC),0.3442499873926863
AO-PQ (Pure ADC Multi-Epoch),0.4351670067990199
Static PQ (Pure ADC),0.2898339880630374
AO-PQ (Pure ADC Multi-Epoch),0.36179099697619677
Static PQ (Pure ADC),0.29962499684188515
AO-PQ (Pure ADC Multi-Epoch),0.38533400220330805
Static PQ (Pure ADC),0.2920419938163832
AO-PQ (Pure ADC Multi-Epoch),0.39283299702219665
Static PQ (Pure ADC),0.29829199775122106
AO-PQ (Pure ADC Multi-Epoch),0.3709580050781369
Static PQ (Pure ADC),0.9147079981630668
AO-PQ (Pure ADC Multi-Epoch),0.4337920108810067
Static PQ (Pure ADC),0.30074999085627496
AO-PQ (Pure ADC Multi-Epoch),0.39599998854100704
Static PQ (Pure ADC),0.36662499769590795
AO-PQ (Pure ADC Multi-Epoch),0.47416599409189075
Static PQ (Pure ADC),0.3051670064451173
AO-PQ (Pure ADC Multi-Epoch),0.3743330016732216
Static PQ (Pure ADC),0.8347920083906502
AO-PQ (Pure ADC Multi-Epoch),0.4163330013398081
Static PQ (Pure ADC),0.3767500020330772
AO-PQ (Pure ADC Multi-Epoch),0.43887499487027526
Static PQ (Pure ADC),0.4116249911021441
AO-PQ (Pure ADC Multi-Epoch),0.4921670042676851
Static PQ (Pure ADC),0.29945900314487517
AO-PQ (Pure ADC Multi-Epoch),0.39887499588076025
Static PQ (Pure ADC),0.3313329943921417
AO-PQ (Pure ADC Multi-Epoch),0.4547090065898374
Static PQ (Pure ADC),0.33762499515432864
AO-PQ (Pure ADC Multi-Epoch),0.46112500422168523
Static PQ (Pure ADC),0.2707919920794666
AO-PQ (Pure ADC Multi-Epoch),0.33670899574644864
Static PQ (Pure ADC),0.3155839949613437
AO-PQ (Pure ADC Multi-Epoch),0.6854999955976382
Static PQ (Pure ADC),0.3416660038055852
AO-PQ (Pure ADC Multi-Epoch),0.3811670030700043
Static PQ (Pure ADC),0.3420830034883693
AO-PQ (Pure ADC Multi-Epoch),0.3881659940816462
Static PQ (Pure ADC),0.2610420051496476
AO-PQ (Pure ADC Multi-Epoch),0.32566700247116387
Static PQ (Pure ADC),0.39633399865124375
AO-PQ (Pure ADC Multi-Epoch),0.458042006357573
Static PQ (Pure ADC),0.3672909952001646
AO-PQ (Pure ADC Multi-Epoch),0.4530419973889366
Static PQ (Pure ADC),0.7342500030063093
AO-PQ (Pure ADC Multi-Epoch),0.469833001261577
Static PQ (Pure ADC),0.7184170099208131
AO-PQ (Pure ADC Multi-Epoch),0.6861669971840456
Static PQ (Pure ADC),0.31420899904333055
AO-PQ (Pure ADC Multi-Epoch),0.38158301322255284
Static PQ (Pure ADC),0.6909160001669079
AO-PQ (Pure ADC Multi-Epoch),0.35604200093075633
Static PQ (Pure ADC),0.32741700124461204
AO-PQ (Pure ADC Multi-Epoch),0.44012500438839197
Static PQ (Pure ADC),0.31925000075716525
AO-PQ (Pure ADC Multi-Epoch),0.3937919973395765
Static PQ (Pure ADC),0.7137500069802627
AO-PQ (Pure ADC Multi-Epoch),0.7476669998141006
Static PQ (Pure ADC),0.36462499701883644
AO-PQ (Pure ADC Multi-Epoch),0.40366699977312237
Static PQ (Pure ADC),0.3629580023698509
AO-PQ (Pure ADC Multi-Epoch),0.43825000466313213
Static PQ (Pure ADC),0.3410829958738759
AO-PQ (Pure ADC Multi-Epoch),0.39695799932815135
Static PQ (Pure ADC),0.32183300936594605
AO-PQ (Pure ADC Multi-Epoch),0.3946249926229939
Static PQ (Pure ADC),0.3250419977121055
AO-PQ (Pure ADC Multi-Epoch),0.42133299575652927
Static PQ (Pure ADC),0.34095799492206424
AO-PQ (Pure ADC Multi-Epoch),0.44333399273455143
Static PQ (Pure ADC),0.34837500425055623
AO-PQ (Pure ADC Multi-Epoch),0.38825000228825957
Static PQ (Pure ADC),0.3362090064911172
AO-PQ (Pure ADC Multi-Epoch),0.37887500366196036
Static PQ (Pure ADC),0.36366700078360736
AO-PQ (Pure ADC Multi-Epoch),0.3748330054804683
Static PQ (Pure ADC),0.32654199458193034
AO-PQ (Pure ADC Multi-Epoch),0.33725000685080886
Static PQ (Pure ADC),0.31120800122153014
AO-PQ (Pure ADC Multi-Epoch),0.2955000090878457
Static PQ (Pure ADC),0.3029999934369698
AO-PQ (Pure ADC Multi-Epoch),0.2871250035241246
Static PQ (Pure ADC),0.30120900191832334
AO-PQ (Pure ADC Multi-Epoch),0.2961249992949888
Static PQ (Pure ADC),0.3130409895675257
AO-PQ (Pure ADC Multi-Epoch),0.28058300085831434
Static PQ (Pure ADC),0.3197499900124967
AO-PQ (Pure ADC Multi-Epoch),0.33858300594147295
Static PQ (Pure ADC),0.3164999943692237
AO-PQ (Pure ADC Multi-Epoch),0.2908750029746443
Static PQ (Pure ADC),0.3129999968223274
AO-PQ (Pure ADC Multi-Epoch),0.29545900179073215
Static PQ (Pure ADC),0.3120829933322966
AO-PQ (Pure ADC Multi-Epoch),0.3440000000409782
Static PQ (Pure ADC),0.31029200181365013
AO-PQ (Pure ADC Multi-Epoch),0.35554199712350965
Static PQ (Pure ADC),0.31887499790173024
AO-PQ (Pure ADC Multi-Epoch),0.3370420017745346
Static PQ (Pure ADC),0.30866700399201363
AO-PQ (Pure ADC Multi-Epoch),0.3410829958738759
Static PQ (Pure ADC),0.3609590057749301
AO-PQ (Pure ADC Multi-Epoch),0.4308749921619892
Static PQ (Pure ADC),0.35391699930187315
AO-PQ (Pure ADC Multi-Epoch),0.40079199243336916
Static PQ (Pure ADC),0.37104199873283505
AO-PQ (Pure ADC Multi-Epoch),0.41024999518413097
Static PQ (Pure ADC),0.34620799124240875
AO-PQ (Pure ADC Multi-Epoch),0.43370800267439336
Static PQ (Pure ADC),0.3612909931689501
AO-PQ (Pure ADC Multi-Epoch),0.4500420036492869
Static PQ (Pure ADC),0.33691599674057215
AO-PQ (Pure ADC Multi-Epoch),0.44208399776834995
Static PQ (Pure ADC),0.3520839964039624
AO-PQ (Pure ADC Multi-Epoch),0.44216700189281255
Static PQ (Pure ADC),1.021999996737577
AO-PQ (Pure ADC Multi-Epoch),0.4239999980200082
Static PQ (Pure ADC),0.7147500000428408
AO-PQ (Pure ADC Multi-Epoch),0.5597079871222377
Static PQ (Pure ADC),0.8579580025980249
AO-PQ (Pure ADC Multi-Epoch),0.4007499956060201
Static PQ (Pure ADC),0.334084004862234
AO-PQ (Pure ADC Multi-Epoch),0.9634579910198227
Static PQ (Pure ADC),0.613666998106055
AO-PQ (Pure ADC Multi-Epoch),0.46120899787638336
Static PQ (Pure ADC),0.3699590015457943
AO-PQ (Pure ADC Multi-Epoch),0.4665419983211905
Static PQ (Pure ADC),0.3388330078450963
AO-PQ (Pure ADC Multi-Epoch),0.6002079899189994
Static PQ (Pure ADC),0.30833300843369216
AO-PQ (Pure ADC Multi-Epoch),0.3140420012641698
Static PQ (Pure ADC),0.3023750032298267
AO-PQ (Pure ADC Multi-Epoch),0.41724999027792364
Static PQ (Pure ADC),0.36108300264459103
AO-PQ (Pure ADC Multi-Epoch),0.3341669944347814
Static PQ (Pure ADC),0.31637500796932727
AO-PQ (Pure ADC Multi-Epoch),0.30374999914783984
Static PQ (Pure ADC),0.3107499942416325
AO-PQ (Pure ADC Multi-Epoch),0.40774999069981277
Static PQ (Pure ADC),0.34875000710599124
AO-PQ (Pure ADC Multi-Epoch),0.3020410076715052
Static PQ (Pure ADC),0.29245800396893173
AO-PQ (Pure ADC Multi-Epoch),0.3234579926356673
Static PQ (Pure ADC),0.6244170072022825
AO-PQ (Pure ADC Multi-Epoch),0.7049159903544933
Static PQ (Pure ADC),0.37458300357684493
AO-PQ (Pure ADC Multi-Epoch),0.3670840087579563
Static PQ (Pure ADC),0.3041669988306239
AO-PQ (Pure ADC Multi-Epoch),0.5133330123499036
Static PQ (Pure ADC),0.6175000016810372
AO-PQ (Pure ADC Multi-Epoch),0.6431660003727302
Static PQ (Pure ADC),0.3477909922366962
AO-PQ (Pure ADC Multi-Epoch),0.34870799572672695
Static PQ (Pure ADC),0.31804200261831284
AO-PQ (Pure ADC Multi-Epoch),0.3562079946277663
Static PQ (Pure ADC),0.2952920040115714
AO-PQ (Pure ADC Multi-Epoch),0.3269580047344789
Static PQ (Pure ADC),0.30183300259523094
AO-PQ (Pure ADC Multi-Epoch),0.29254199762362987
Static PQ (Pure ADC),0.31279200629796833
AO-PQ (Pure ADC Multi-Epoch),0.2968749904539436
Static PQ (Pure ADC),0.6169170083012432
AO-PQ (Pure ADC Multi-Epoch),0.4092500021215528
Static PQ (Pure ADC),0.4336669953772798
AO-PQ (Pure ADC Multi-Epoch),0.8233329863287508
Static PQ (Pure ADC),0.6916249985806644
AO-PQ (Pure ADC Multi-Epoch),0.4529579891823232
Static PQ (Pure ADC),0.36345800617709756
AO-PQ (Pure ADC Multi-Epoch),0.38862499059177935
Static PQ (Pure ADC),0.44750000233761966
AO-PQ (Pure ADC Multi-Epoch),0.45845900604035705
Static PQ (Pure ADC),0.3512920084176585
AO-PQ (Pure ADC Multi-Epoch),0.6492500106105581
Static PQ (Pure ADC),0.3901669988408685
AO-PQ (Pure ADC Multi-Epoch),1.1531249911058694
Static PQ (Pure ADC),0.4388329980429262
AO-PQ (Pure ADC Multi-Epoch),0.7739580032648519
Static PQ (Pure ADC),0.37570799759123474
AO-PQ (Pure ADC Multi-Epoch),0.792124992585741
Static PQ (Pure ADC),0.3714580088853836
AO-PQ (Pure ADC Multi-Epoch),0.4430839908309281
Static PQ (Pure ADC),0.3478330036159605
AO-PQ (Pure ADC Multi-Epoch),0.3632500011008233
Static PQ (Pure ADC),0.29641701257787645
AO-PQ (Pure ADC Multi-Epoch),0.5453750054584816
Static PQ (Pure ADC),0.33237499883398414
AO-PQ (Pure ADC Multi-Epoch),0.32779200410004705
Static PQ (Pure ADC),0.4565419949358329
AO-PQ (Pure ADC Multi-Epoch),0.4649159964174032
Static PQ (Pure ADC),0.6262920069275424
AO-PQ (Pure ADC Multi-Epoch),0.6659160135313869
Static PQ (Pure ADC),1.0345830087317154
AO-PQ (Pure ADC Multi-Epoch),0.44541699753608555
Static PQ (Pure ADC),0.40441600140184164
AO-PQ (Pure ADC Multi-Epoch),0.42174999543931335
Static PQ (Pure ADC),1.038959002471529
AO-PQ (Pure ADC Multi-Epoch),0.3548749955371022
Static PQ (Pure ADC),0.3700829984154552
AO-PQ (Pure ADC Multi-Epoch),0.3337500093039125
Static PQ (Pure ADC),0.3224170068278909
AO-PQ (Pure ADC Multi-Epoch),0.6345840083668008
Static PQ (Pure ADC),0.7161250105127692
AO-PQ (Pure ADC Multi-Epoch),0.7924169913167134
Static PQ (Pure ADC),0.31812500674277544
AO-PQ (Pure ADC Multi-Epoch),0.34329200570937246
Static PQ (Pure ADC),0.3775420045712963
AO-PQ (Pure ADC Multi-Epoch),0.3908340004272759
Static PQ (Pure ADC),0.31970901181921363
AO-PQ (Pure ADC Multi-Epoch),0.3368339966982603
Static PQ (Pure ADC),0.4428329993970692
AO-PQ (Pure ADC Multi-Epoch),0.46504200145136565
Static PQ (Pure ADC),0.33920900023076683
AO-PQ (Pure ADC Multi-Epoch),0.3113749990006909
Static PQ (Pure ADC),0.3527919907355681
AO-PQ (Pure ADC Multi-Epoch),0.3600409982027486
Static PQ (Pure ADC),0.3227499983040616
AO-PQ (Pure ADC Multi-Epoch),0.34587499976623803
Static PQ (Pure ADC),0.2947920002043247
AO-PQ (Pure ADC Multi-Epoch),0.3862499870592728
Static PQ (Pure ADC),0.3501250030240044
AO-PQ (Pure ADC Multi-Epoch),0.35641700378619134
Static PQ (Pure ADC),0.3522500046528876
AO-PQ (Pure ADC Multi-Epoch),0.39754199679009616
Static PQ (Pure ADC),0.47258300764951855
AO-PQ (Pure ADC Multi-Epoch),0.47683400043752044
Static PQ (Pure ADC),0.4598749947035685
AO-PQ (Pure ADC Multi-Epoch),0.44762500328943133
Static PQ (Pure ADC),0.49287499859929085
AO-PQ (Pure ADC Multi-Epoch),0.5399159999797121
Static PQ (Pure ADC),0.39895800000522286
AO-PQ (Pure ADC Multi-Epoch),0.4388329980429262
Static PQ (Pure ADC),1.1175420077051967
AO-PQ (Pure ADC Multi-Epoch),0.5325840029399842
Static PQ (Pure ADC),0.41695800609886646
AO-PQ (Pure ADC Multi-Epoch),0.45079200936015695
Static PQ (Pure ADC),0.4416250012582168
AO-PQ (Pure ADC Multi-Epoch),0.4082089872099459
Static PQ (Pure ADC),0.44995799544267356
AO-PQ (Pure ADC Multi-Epoch),0.49037499411497265
Static PQ (Pure ADC),0.6627080001635477
AO-PQ (Pure ADC Multi-Epoch),0.6936660065548494
Static PQ (Pure ADC),0.3946659999201074
AO-PQ (Pure ADC Multi-Epoch),0.45295800373423845
Static PQ (Pure ADC),0.47766699572093785
AO-PQ (Pure ADC Multi-Epoch),0.4844999930355698
Static PQ (Pure ADC),0.6838749977760017
AO-PQ (Pure ADC Multi-Epoch),0.5792089941678569
Static PQ (Pure ADC),0.4223750001983717
AO-PQ (Pure ADC Multi-Epoch),0.4251670034136623
Static PQ (Pure ADC),0.4389590030768886
AO-PQ (Pure ADC Multi-Epoch),0.401041004806757
Static PQ (Pure ADC),0.4540419904515147
AO-PQ (Pure ADC Multi-Epoch),0.4519579961197451
Static PQ (Pure ADC),0.4503750096773729
AO-PQ (Pure ADC Multi-Epoch),0.4772910033352673
Static PQ (Pure ADC),0.47950001317076385
AO-PQ (Pure ADC Multi-Epoch),0.5627089994959533
Static PQ (Pure ADC),0.36662499769590795
AO-PQ (Pure ADC Multi-Epoch),0.49316699733026326
Static PQ (Pure ADC),0.5125830066390336
AO-PQ (Pure ADC Multi-Epoch),0.4516669869190082
Static PQ (Pure ADC),0.4709579952759668
AO-PQ (Pure ADC Multi-Epoch),0.39770900912117213
Static PQ (Pure ADC),0.4671669885283336
AO-PQ (Pure ADC Multi-Epoch),0.4596250073518604
Static PQ (Pure ADC),0.4424579965416342
AO-PQ (Pure ADC Multi-Epoch),0.5208340007811785
Static PQ (Pure ADC),0.44045899994671345
AO-PQ (Pure ADC Multi-Epoch),0.4831670084968209
Static PQ (Pure ADC),0.38241699803620577
AO-PQ (Pure ADC Multi-Epoch),0.3693330072565004
Static PQ (Pure ADC),0.4468749975785613
AO-PQ (Pure ADC Multi-Epoch),0.43812500371132046
Static PQ (Pure ADC),0.42512500658631325
AO-PQ (Pure ADC Multi-Epoch),0.44424999214243144
Static PQ (Pure ADC),0.45729200064670295
AO-PQ (Pure ADC Multi-Epoch),0.4930419963784516
Static PQ (Pure ADC),0.7714999956078827
AO-PQ (Pure ADC Multi-Epoch),0.771125007304363
Static PQ (Pure ADC),0.4352079995442182
AO-PQ (Pure ADC Multi-Epoch),0.47562499821651727
Static PQ (Pure ADC),0.7876669988036156
AO-PQ (Pure ADC Multi-Epoch),0.4487080004764721
Static PQ (Pure ADC),0.9135839936789125
AO-PQ (Pure ADC Multi-Epoch),0.4885420057689771
Static PQ (Pure ADC),0.41820800106506795
AO-PQ (Pure ADC Multi-Epoch),0.3788330068346113
Static PQ (Pure ADC),0.7521250081481412
AO-PQ (Pure ADC Multi-Epoch),0.5003749975003302
Static PQ (Pure ADC),0.425124992034398
AO-PQ (Pure ADC Multi-Epoch),0.46391700743697584
Static PQ (Pure ADC),0.4863749927608296
AO-PQ (Pure ADC Multi-Epoch),0.46445800398942083
Static PQ (Pure ADC),0.4145419952692464
AO-PQ (Pure ADC Multi-Epoch),0.4622910055331886
Static PQ (Pure ADC),0.4017089959233999
AO-PQ (Pure ADC Multi-Epoch),0.41149999015033245
Static PQ (Pure ADC),0.4518750065471977
AO-PQ (Pure ADC Multi-Epoch),0.43537501187529415
Static PQ (Pure ADC),0.9610419947421178
AO-PQ (Pure ADC Multi-Epoch),0.5127089971210808
Static PQ (Pure ADC),0.4235420055920258
AO-PQ (Pure ADC Multi-Epoch),0.39858299714978784
Static PQ (Pure ADC),0.7590840104967356
AO-PQ (Pure ADC Multi-Epoch),0.6689580040983856
Static PQ (Pure ADC),0.9106250072363764
AO-PQ (Pure ADC Multi-Epoch),0.5118329863762483
Static PQ (Pure ADC),0.46187500993255526
AO-PQ (Pure ADC Multi-Epoch),0.4702500009443611
Static PQ (Pure ADC),0.4132499889237806
AO-PQ (Pure ADC Multi-Epoch),0.42379200749564916
Static PQ (Pure ADC),0.35170800401829183
AO-PQ (Pure ADC Multi-Epoch),0.4079999926034361
Static PQ (Pure ADC),0.9986670047510415
AO-PQ (Pure ADC Multi-Epoch),0.8545830060029402
Static PQ (Pure ADC),0.9428329940419644
AO-PQ (Pure ADC Multi-Epoch),0.5367499979911372
Static PQ (Pure ADC),0.41154200152959675
AO-PQ (Pure ADC Multi-Epoch),0.545292001334019
Static PQ (Pure ADC),0.8933749923016876
AO-PQ (Pure ADC Multi-Epoch),0.47495799663010985
Static PQ (Pure ADC),0.7877500029280782
AO-PQ (Pure ADC Multi-Epoch),0.709082989487797
Static PQ (Pure ADC),0.7044589874567464
AO-PQ (Pure ADC Multi-Epoch),0.465832999907434
Static PQ (Pure ADC),0.47133299813140184
AO-PQ (Pure ADC Multi-Epoch),0.43283299601171166
Static PQ (Pure ADC),0.41608299943618476
AO-PQ (Pure ADC Multi-Epoch),0.6316660001175478
Static PQ (Pure ADC),0.44675001117866486
AO-PQ (Pure ADC Multi-Epoch),0.7420829933835194
Static PQ (Pure ADC),0.4189999890513718
AO-PQ (Pure ADC Multi-Epoch),0.31204099650494754
Static PQ (Pure ADC),0.392542002373375
AO-PQ (Pure ADC Multi-Epoch),0.4048340051667765
Static PQ (Pure ADC),0.8526250021532178
AO-PQ (Pure ADC Multi-Epoch),0.38095799391157925
Static PQ (Pure ADC),0.455000001238659
AO-PQ (Pure ADC Multi-Epoch),0.44008399709127843
Static PQ (Pure ADC),0.6892500096000731
AO-PQ (Pure ADC Multi-Epoch),0.44554099440574646
Static PQ (Pure ADC),0.5154589889571071
AO-PQ (Pure ADC Multi-Epoch),0.42475000373087823
Static PQ (Pure ADC),0.3766250010812655
AO-PQ (Pure ADC Multi-Epoch),0.41604200669098645
Static PQ (Pure ADC),0.38958300137892365
AO-PQ (Pure ADC Multi-Epoch),0.47208300384227186
Static PQ (Pure ADC),0.41116699867416173
AO-PQ (Pure ADC Multi-Epoch),0.5143750022398308
Static PQ (Pure ADC),0.4114159964956343
AO-PQ (Pure ADC Multi-Epoch),0.4028330004075542
Static PQ (Pure ADC),0.4526249977061525
AO-PQ (Pure ADC Multi-Epoch),0.5107089964440092
Static PQ (Pure ADC),0.39158300205599517
AO-PQ (Pure ADC Multi-Epoch),0.4785000055562705
Static PQ (Pure ADC),0.45208299707155675
AO-PQ (Pure ADC Multi-Epoch),0.39924999873619527
Static PQ (Pure ADC),0.9245410037692636
AO-PQ (Pure ADC Multi-Epoch),0.46670799201820046
Static PQ (Pure ADC),0.42387499706819654
AO-PQ (Pure ADC Multi-Epoch),0.4560000088531524
Static PQ (Pure ADC),1.0289579950040206
AO-PQ (Pure ADC Multi-Epoch),0.4160000098636374
Static PQ (Pure ADC),0.7178749947343022
AO-PQ (Pure ADC Multi-Epoch),0.7345000049099326
Static PQ (Pure ADC),0.778792003984563
AO-PQ (Pure ADC Multi-Epoch),0.8539169939467683
Static PQ (Pure ADC),0.48337499902118
AO-PQ (Pure ADC Multi-Epoch),0.4659169935621321
Static PQ (Pure ADC),1.078583998605609
AO-PQ (Pure ADC Multi-Epoch),0.49295800272375345
Static PQ (Pure ADC),0.39412500336766243
AO-PQ (Pure ADC Multi-Epoch),0.4353749973233789
Static PQ (Pure ADC),0.49820799904409796
AO-PQ (Pure ADC Multi-Epoch),0.3850840002996847
Static PQ (Pure ADC),1.063083007466048
AO-PQ (Pure ADC Multi-Epoch),0.34583300293888897
Static PQ (Pure ADC),0.3877080016536638
AO-PQ (Pure ADC Multi-Epoch),0.3917499998351559
Static PQ (Pure ADC),0.49012500676326454
AO-PQ (Pure ADC Multi-Epoch),0.45416598732117563
Static PQ (Pure ADC),0.32900000223889947
AO-PQ (Pure ADC Multi-Epoch),0.35370800469536334
Static PQ (Pure ADC),0.3642920055426657
AO-PQ (Pure ADC Multi-Epoch),0.3021669981535524
Static PQ (Pure ADC),0.4453750007087365
AO-PQ (Pure ADC Multi-Epoch),0.40137500036507845
Static PQ (Pure ADC),1.037084002746269
AO-PQ (Pure ADC Multi-Epoch),0.40137500036507845
Static PQ (Pure ADC),0.3508749941829592
AO-PQ (Pure ADC Multi-Epoch),0.32470800215378404
Static PQ (Pure ADC),0.6906670023454353
AO-PQ (Pure ADC Multi-Epoch),0.727332997485064
Static PQ (Pure ADC),0.3832499933196232
AO-PQ (Pure ADC Multi-Epoch),0.5356670008040965
Static PQ (Pure ADC),0.37895799323450774
AO-PQ (Pure ADC Multi-Epoch),0.3396669926587492
Static PQ (Pure ADC),0.44837499444838613
AO-PQ (Pure ADC Multi-Epoch),0.44916701153852046
Static PQ (Pure ADC),0.4544580006040633
AO-PQ (Pure ADC Multi-Epoch),0.33637500018812716
Static PQ (Pure ADC),0.41274999966844916
AO-PQ (Pure ADC Multi-Epoch),0.43004201143048704
Static PQ (Pure ADC),0.4170419997535646
AO-PQ (Pure ADC Multi-Epoch),0.4668750043492764
Static PQ (Pure ADC),0.48025000432971865
AO-PQ (Pure ADC Multi-Epoch),0.39854200440458953
Static PQ (Pure ADC),0.8193749963538721
AO-PQ (Pure ADC Multi-Epoch),0.48674999561626464
Static PQ (Pure ADC),0.3943750052712858
AO-PQ (Pure ADC Multi-Epoch),0.469292004709132
Static PQ (Pure ADC),0.6691669987048954
AO-PQ (Pure ADC Multi-Epoch),0.4810839891433716
Static PQ (Pure ADC),0.6630840071011335
AO-PQ (Pure ADC Multi-Epoch),0.6710830057272688
Static PQ (Pure ADC),0.4506660043261945
AO-PQ (Pure ADC Multi-Epoch),0.5055840010754764
Static PQ (Pure ADC),0.45266699453350157
AO-PQ (Pure ADC Multi-Epoch),0.5103750008856878
Static PQ (Pure ADC),0.78600000415463
AO-PQ (Pure ADC Multi-Epoch),0.4163749981671572
Static PQ (Pure ADC),0.42212499829474837
AO-PQ (Pure ADC Multi-Epoch),0.42945900349877775
Static PQ (Pure ADC),0.44058299681637436
AO-PQ (Pure ADC Multi-Epoch),0.501832997542806
Static PQ (Pure ADC),0.873625001986511
AO-PQ (Pure ADC Multi-Epoch),0.4166250000707805
Static PQ (Pure ADC),0.36583299515768886
AO-PQ (Pure ADC Multi-Epoch),0.4722500016214326
Static PQ (Pure ADC),0.7163330010371283
AO-PQ (Pure ADC Multi-Epoch),0.30258299375418574
Static PQ (Pure ADC),0.6204170058481395
AO-PQ (Pure ADC Multi-Epoch),0.673625007038936
Static PQ (Pure ADC),0.4792499967152253
AO-PQ (Pure ADC Multi-Epoch),0.40345799061469734
Static PQ (Pure ADC),0.3676250053104013
AO-PQ (Pure ADC Multi-Epoch),0.345499996910803
Static PQ (Pure ADC),0.3756660007638857
