Thread_ID,Timestamp,Latency_ms
0,1788954302.5032089,1.4635409897891805
0,1788954302.5045388,0.7418750028591603
0,1788954302.5087218,2.9466670093825087
0,1788954302.512751,3.2595420052530244
0,1788954302.515872,2.2867090010549873
0,1788954302.518293,1.7368330009048805
0,1788954302.52083,1.7726670048432425
0,1788954302.523577,2.0703340123873204
0,1788954302.526551,2.199374997871928
0,1788954302.529126,1.858457995695062
0,1788954302.533164,3.358083005878143
0,1788954302.536479,2.6702080067479983
0,1788954302.539335,2.1261670044623315
0,1788954302.542901,2.868625000701286
0,1788954302.546193,2.552625010139309
0,1788954302.549099,2.2432920086430386
0,1788954302.551971,2.190792001783848
0,1788954302.554662,2.0332499989308417
0,1788954302.5579479,2.5578330096323043
0,1788954302.560992,2.3310830001719296
0,1788954302.563852,2.2074579901527613
0,1788954302.5670989,2.5646249996498227
0,1788954302.5702841,2.5007910007843748
0,1788954302.5735512,2.557832995080389
0,1788954302.576288,2.06395800341852
0,1788954302.579181,2.2387500066543
0,1788954302.583672,2.5467499945079908
0,1788954302.58689,2.5264579890063033
0,1788954302.590539,2.9639580025104806
0,1788954302.594835,3.428958007134497
0,1788954302.598551,3.0119160073809326
0,1788954302.602615,3.399958004592918
0,1788954302.606287,2.9455420008162037
0,1788954302.611488,4.476875008549541
0,1788954302.61527,3.1106669921427965
0,1788954302.619283,3.372166000190191
0,1788954302.6228118,2.8306659951340407
0,1788954302.626729,3.2151659979717806
0,1788954302.630263,2.8862920007668436
0,1788954302.634078,3.149999989545904
0,1788954302.63821,3.4334170049987733
0,1788954302.6422,3.3205420040758327
0,1788954302.64604,3.2043749961303547
0,1788954302.6489532,2.229416000773199
0,1788954302.652291,2.389625005889684
0,1788954302.657923,4.334666999056935
0,1788954302.662092,3.456582999206148
0,1788954302.667551,4.720249999081716
0,1788954302.672493,4.099958008737303
0,1788954302.6787221,5.564833001699299
0,1788954302.686115,6.7485000035958365
0,1788954302.6930041,6.242749994271435
0,1788954302.699778,6.068333997973241
0,1788954302.706625,5.987040989566594
0,1788954302.7138581,6.26633400679566
0,1788954302.719197,4.602790999342687
0,1788954302.722805,2.883875000406988
0,1788954302.7270029,3.542250007740222
0,1788954302.7318668,4.136957999435253
0,1788954302.736671,4.166041995631531
0,1788954302.740575,3.1757919932715595
0,1788954302.7452748,3.9210840041050687
0,1788954302.749755,3.811999995377846
0,1788954302.757067,6.586415998754092
0,1788954302.762722,5.014291993575171
0,1788954302.766894,3.475084013189189
0,1788954302.771024,3.395291991182603
0,1788954302.775073,3.402292000828311
0,1788954302.779566,3.831750000244938
0,1788954302.783786,3.5515000054147094
0,1788954302.787097,2.6710420061135665
0,1788954302.790258,2.4029170017456636
0,1788954302.793302,2.3773330030962825
0,1788954302.797188,3.1368330091936514
0,1788954302.803929,4.578708991175517
0,1788954302.808636,3.982583002652973
0,1788954302.813616,4.320584004744887
0,1788954302.8182552,3.913541993824765
0,1788954302.822743,3.802416002145037
0,1788954302.829032,5.539040997973643
0,1788954302.832447,2.6167080068262294
0,1788954302.8366458,3.598124996642582
0,1788954302.840375,3.077791989198886
0,1788954302.8434691,2.4245840031653643
0,1788954302.8466592,2.395957999397069
0,1788954302.8503969,3.0714169988641515
0,1788954302.8541398,3.064042000914924
0,1788954302.858369,3.5330410028109327
0,1788954302.861981,2.938332996563986
0,1788954302.866539,3.9014169888105243
0,1788954302.8702998,3.090333004365675
0,1788954302.874228,3.2577090023551136
0,1788954302.8800828,4.652417002944276
0,1788954302.884898,4.111791000468656
0,1788954302.889972,4.3549169931793585
0,1788954302.8950772,4.4689159985864535
0,1788954302.900486,4.160166994552128
0,1788954302.9074152,6.250999998883344
0,1788954302.9132988,5.209541996009648
0,1788954302.9172091,3.222416009521112
0,1788954302.9218078,3.8550830067833886
0,1788954302.925523,2.933625000878237
0,1788954302.929419,3.220458995201625
0,1788954302.932842,2.6977079978678375
0,1788954302.937248,3.653916995972395
0,1788954302.940725,2.705582999624312
0,1788954302.944905,3.4694170026341453
0,1788954302.948241,2.599458006443456
0,1788954302.95326,4.045082998345606
0,1788954302.957888,3.9606669888598844
0,1788954302.9621272,3.519582998706028
0,1788954302.966326,3.5459159989841282
0,1788954302.971064,4.0520420006942
0,1788954302.976655,4.91600000532344
0,1788954302.983087,5.757249993621372
0,1788954302.989389,5.628042010357603
0,1788954302.9947782,4.644791013561189
0,1788954303.00091,5.452999990666285
0,1788954303.007369,5.750667012762278
0,1788954303.014327,6.216708003194071
0,1788954303.0212202,6.210000006831251
0,1788954303.0275571,5.59899999643676
0,1788954303.032639,4.130457993596792
0,1788954303.037194,3.8776669971412048
0,1788954303.0421572,4.263541995896958
0,1788954303.046735,3.7400420114863664
0,1788954303.052324,4.896750004263595
0,1788954303.0588741,5.862417005118914
0,1788954303.0648909,5.2527910011122
0,1788954303.070218,4.607041992130689
0,1788954303.07593,4.811750011867844
0,1788954303.0797381,3.0116249981801957
0,1788954303.083076,2.6759580068755895
0,1788954303.08713,3.3645000075921416
0,1788954303.09114,3.231166992918588
0,1788954303.0947158,2.870374999474734
0,1788954303.095758,0.40308300231117755
0,1788954303.099624,3.1415419944096357
0,1788954303.105373,3.68641599197872
0,1788954303.1101172,4.006582996225916
0,1788954303.113343,2.4813749914756045
0,1788954303.118326,4.252500002621673
0,1788954303.124615,5.573791990173049
0,1788954303.131166,5.834458002937026
0,1788954303.1382332,6.3403749954886734
0,1788954303.144535,5.382457995438017
0,1788954303.150115,4.78345800365787
0,1788954303.153823,2.986125007737428
0,1788954303.15803,3.4938749886350706
0,1788954303.162623,3.7820419966010377
0,1788954303.166868,3.578832998755388
0,1788954303.1715462,3.9680829941062257
0,1788954303.1756532,3.3394170022802427
0,1788954303.182132,4.69037500442937
0,1788954303.187403,4.342291998909786
0,1788954303.191814,3.7132500001462176
0,1788954303.1971269,4.511125007411465
0,1788954303.201313,3.4314579970669
0,1788954303.207242,5.092332998174243
0,1788954303.214792,6.832499988377094
0,1788954303.222168,6.481791991973296
0,1788954303.228564,5.654208012856543
0,1788954303.2330308,3.801290993578732
0,1788954303.237416,3.678082997794263
0,1788954303.24098,2.906125009758398
0,1788954303.24509,3.4423330071149394
0,1788954303.248897,3.073915999266319
0,1788954303.2528121,3.141458990285173
0,1788954303.256426,2.815458006807603
0,1788954303.2625122,4.458458992303349
0,1788954303.2665548,3.4008329967036843
0,1788954303.269783,2.526249998481944
0,1788954303.274434,3.965124997193925
0,1788954303.280423,5.177792001632042
0,1788954303.287783,6.64537500415463
0,1788954303.293967,5.494625002029352
0,1788954303.299587,4.932625000947155
0,1788954303.305376,5.086666002171114
0,1788954303.311438,4.849167002248578
0,1788954303.3165262,4.447333994903602
0,1788954303.322578,5.280583995045163
0,1788954303.328058,4.7254999954020604
0,1788954303.333664,4.920959006994963
0,1788954303.337693,3.1978329934645444
0,1788954303.342417,3.777167003136128
0,1788954303.346963,3.826040992862545
0,1788954303.352264,4.602041997713968
0,1788954303.3571599,4.161457996815443
0,1788954303.3628328,5.001125013222918
0,1788954303.3705401,7.000334007898346
0,1788954303.375786,4.59337500797119
0,1788954303.38206,5.57991600362584
0,1788954303.386168,3.398333996301517
0,1788954303.390526,3.6653339921031147
0,1788954303.39456,3.357416993821971
0,1788954303.398586,3.3401250111637637
0,1788954303.402302,3.0293339950731024
0,1788954303.406122,3.0268749978858978
0,1788954303.41019,3.3605839998926967
0,1788954303.4144928,3.4229170123580843
0,1788954303.4193332,4.132959002163261
0,1788954303.424833,4.764333003549837
0,1788954303.4295459,3.7802920123795047
0,1788954303.4353569,5.108625002321787
0,1788954303.441798,5.586042010691017
0,1788954303.448674,5.950334001681767
0,1788954303.4550452,5.695416999515146
0,1788954303.459092,3.3383330010110512
0,1788954303.463538,3.686665993882343
0,1788954303.468243,3.9189170056488365
0,1788954303.473137,4.18474999605678
0,1788954303.477504,3.623583004809916
0,1788954303.4814668,3.296750001027249
0,1788954303.487566,4.836084000999108
0,1788954303.492901,4.533208993962035
0,1788954303.498852,5.174707999685779
0,1788954303.505117,5.498790997080505
0,1788954303.509671,3.8447500119218603
0,1788954303.5166578,6.319708001683466
0,1788954303.5237792,6.275625011767261
0,1788954303.530814,6.3595829997211695
0,1788954303.5374799,5.7987079926533625
0,1788954303.541704,3.4204160037916154
0,1788954303.546325,3.9129580109147355
0,1788954303.55009,3.002332989126444
0,1788954303.554034,3.2587089954176918
0,1788954303.557408,2.682791993720457
0,1788954303.562127,3.9937080000527203
0,1788954303.567395,4.521041992120445
0,1788954303.571944,3.98812499770429
0,1788954303.575946,3.3475829986855388
0,1788954303.580585,3.9343329990515485
0,1788954303.585301,4.031584001495503
0,1788954303.590112,4.152875000727363
0,1788954303.597141,6.327666997094639
0,1788954303.6032152,5.252582996035926
0,1788954303.60864,4.694709001341835
0,1788954303.615444,5.53300000319723
0,1788954303.6213892,5.215083001530729
0,1788954303.626372,4.248333993018605
0,1788954303.6325362,5.409290999523364
0,1788954303.638892,5.68070900044404
0,1788954303.646781,5.964500000118278
0,1788954303.6518772,4.4388749956851825
0,1788954303.656736,4.10625000949949
0,1788954303.6612532,3.8027499977033585
0,1788954303.666707,4.792624997207895
0,1788954303.6748438,7.325875005335547
0,1788954303.680845,5.294416987453587
0,1788954303.686852,5.27262499963399
0,1788954303.692404,4.845834002480842
0,1788954303.696449,3.347459001815878
0,1788954303.700464,3.1363329908344895
0,1788954303.7039459,2.8120000060880557
0,1788954303.708169,3.490083006909117
0,1788954303.712578,3.66437500633765
0,1788954303.716609,3.3084999886341393
0,1788954303.721131,3.8766670040786266
0,1788954303.725622,3.7617920024786144
0,1788954303.73025,3.841917001409456
0,1788954303.736066,5.131000012625009
0,1788954303.740948,4.198583992547356
0,1788954303.748068,6.269250006880611
0,1788954303.75424,5.098792011267506
0,1788954303.7593632,4.378583005745895
0,1788954303.765923,5.909125000471249
0,1788954303.77109,4.410166991874576
0,1788954303.775133,3.3669999975245446
0,1788954303.7787259,2.9064590053167194
0,1788954303.783797,4.4497499911813065
0,1788954303.787678,3.196165998815559
0,1788954303.7912152,2.838708009221591
0,1788954303.7965,4.532832987024449
0,1788954303.80202,4.721500008599833
0,1788954303.807115,4.350624993094243
0,1788954303.813096,5.233625008258969
0,1788954303.81843,4.553667007712647
0,1788954303.825883,6.515208995551802
0,1788954303.833754,7.1244580030906945
0,1788954303.840659,6.124040999566205
0,1788954303.8483698,6.862124995677732
0,1788954303.8529541,3.85745799576398
0,1788954303.8576,3.947207995224744
0,1788954303.861697,3.337291011121124
0,1788954303.8657,3.3460420090705156
0,1788954303.8710568,4.655542012187652
0,1788954303.8761501,4.349707989604212
0,1788954303.881133,4.198333001113497
0,1788954303.885729,3.8027499977033585
0,1788954303.8905458,4.111792004550807
0,1788954303.8995872,8.334167010616511
0,1788954303.905143,4.750874999444932
0,1788954303.912364,6.587333991774358
0,1788954303.91795,4.830249992664903
0,1788954303.924021,5.370875005610287
0,1788954303.932477,7.7774169913027436
0,1788954303.9393852,6.2171669997042045
0,1788954303.9454982,5.441708999569528
0,1788954303.951657,5.477749989950098
0,1788954303.957153,4.852750003919937
0,1788954303.962034,4.169042003923096
0,1788954303.967414,4.633707998436876
0,1788954303.974524,6.465375001425855
0,1788954303.981042,5.80387499940116
0,1788954303.987604,5.888208994292654
0,1788954303.9932108,4.919459010125138
0,1788954303.9997828,5.788416005088948
0,1788954304.003799,3.3397500083083287
0,1788954304.007648,3.2036249904194847
0,1788954304.012074,3.7730420008301735
0,1788954304.01641,3.7597089976770803
0,1788954304.020316,3.2172499923035502
0,1788954304.0252259,4.192291002254933
0,1788954304.030258,4.157790986937471
0,1788954304.0353658,4.430417000548914
0,1788954304.0410938,4.944458007230423
0,1788954304.049377,7.289415996638127
0,1788954304.055068,4.95599998976104
0,1788954304.0619378,6.142499987618066
0,1788954304.0683131,5.724916001781821
0,1788954304.0753632,6.3675830024294555
0,1788954304.0790179,2.995832997839898
0,1788954304.0826318,2.956249998533167
0,1788954304.0864031,3.0633330025011674
0,1788954304.0904949,3.225041989935562
0,1788954304.093874,2.5337499973829836
0,1788954304.098784,4.209541002637707
0,1788954304.103956,4.511416991590522
0,1788954304.109594,4.8173340037465096
0,1788954304.114675,4.369665999547578
0,1788954304.120148,4.7494580066995695
0,1788954304.129117,8.325500006321818
0,1788954304.1358469,5.995250001433305
0,1788954304.142735,6.034374993760139
0,1788954304.14837,4.9742080009309575
0,1788954304.156301,7.18875000893604
0,1788954304.162173,5.036792004830204
0,1788954304.167742,4.925917004584335
0,1788954304.1727831,4.359750004368834
0,1788954304.17873,4.880624997895211
0,1788954304.184216,4.698332995758392
0,1788954304.1894898,4.517833003774285
0,1788954304.194297,3.9556660049129277
0,1788954304.203305,8.299541994347237
0,1788954304.2089229,4.861291003180668
0,1788954304.214476,4.471708001801744
0,1788954304.2217019,6.582249989151023
0,1788954304.228245,5.885416001547128
0,1788954304.234035,5.090916994959116
0,1788954304.240024,5.338749993825331
0,1788954304.246264,5.614292007521726
0,1788954304.248492,1.5163749922066927
0,1788954304.255913,6.590000004507601
0,1788954304.264123,7.564500003354624
0,1788954304.2720158,7.206000009318814
0,1788954304.2777321,4.568792006466538
0,1788954304.283551,5.150124998181127
0,1788954304.290473,6.24049999169074
0,1788954304.296418,5.276541996863671
0,1788954304.302516,5.412124999566004
0,1788954304.308396,5.007625004509464
0,1788954304.3152452,6.138208991615102
0,1788954304.321666,5.7090000045718625
0,1788954304.327927,5.499541002791375
0,1788954304.331979,3.3687090035527945
3,1788954302.3149939,1.8366659933235496
3,1788954302.3174431,1.7353750008624047
3,1788954302.320457,2.333415992325172
3,1788954302.323723,2.4299159995280206
3,1788954302.3263628,1.8970000091940165
3,1788954302.32891,1.6924590017879382
3,1788954302.3319318,2.1419580007204786
3,1788954302.33475,2.1261670044623315
3,1788954302.337157,1.5491249941987917
3,1788954302.340032,1.9377919961698353
3,1788954302.3426292,1.814874995034188
3,1788954302.345803,2.482582989614457
3,1788954302.349139,2.308666007593274
3,1788954302.3523278,2.4478330014972016
3,1788954302.3543549,1.3484999944921583
3,1788954302.357174,2.1446250029839575
3,1788954302.3600929,2.1712919988203794
3,1788954302.362821,2.0282499899622053
3,1788954302.366355,2.5901670014718547
3,1788954302.369217,2.120707998983562
3,1788954302.372254,2.2860830067656934
3,1788954302.374912,1.9208750018151477
3,1788954302.378113,2.4790410097921267
3,1788954302.3812401,2.3627499904250726
3,1788954302.3836339,1.7178340058308095
3,1788954302.386366,2.0066660072188824
3,1788954302.3891358,2.045541987172328
3,1788954302.390961,1.0275420063408092
3,1788954302.392454,0.7773329998599365
3,1788954302.394868,1.665917006903328
3,1788954302.396651,1.1949580075452104
3,1788954302.399117,1.6113330057123676
3,1788954302.401226,1.3983749959152192
3,1788954302.403445,1.4116660022409633
3,1788954302.405775,1.6141670057550073
3,1788954302.4080698,1.5962500037858263
3,1788954302.4103281,1.493749994551763
3,1788954302.412687,1.5556659927824512
3,1788954302.415019,1.6140410007210448
3,1788954302.4178078,1.9679589895531535
3,1788954302.420084,1.4753330033272505
3,1788954302.422689,1.8602920026751235
3,1788954302.424553,1.181792002171278
3,1788954302.42633,1.0205830039922148
3,1788954302.428488,1.4681669999845326
3,1788954302.4309871,1.8002919969148934
3,1788954302.4331598,1.3327080087037757
3,1788954302.435179,1.348042002064176
3,1788954302.437936,1.9062919891439378
3,1788954302.43971,0.9567919914843515
3,1788954302.442327,1.7808749980758876
3,1788954302.444174,1.1272080009803176
3,1788954302.444927,0.11758299660868943
3,1788954302.4467971,1.1104590084869415
3,1788954302.4489028,1.5699579962529242
3,1788954302.451045,1.452958007575944
3,1788954302.452297,0.597625010414049
3,1788954302.453939,0.9617500036256388
3,1788954302.4558961,1.3139999937266111
3,1788954302.45882,1.9468749960651621
3,1788954302.4616058,2.127750005456619
3,1788954302.463604,1.3159160007489845
3,1788954302.466003,1.7173750093206763
3,1788954302.4679282,1.2803330027963966
3,1788954302.469846,1.3196660001995042
3,1788954302.47213,1.5593340067425743
3,1788954302.4737852,0.9198339976137504
3,1788954302.476137,1.5954999980749562
3,1788954302.478267,1.4883339899824932
3,1788954302.4806342,1.683291993685998
3,1788954302.4825,1.1647080100374296
3,1788954302.484543,1.371709004160948
3,1788954302.486468,1.253833994269371
3,1788954302.488058,0.942540995310992
3,1788954302.490477,1.615790999494493
3,1788954302.492699,1.6432090051239356
3,1788954302.4942238,0.8785410027485341
3,1788954302.497369,2.471125000738539
3,1788954302.499588,1.5051669906824827
3,1788954302.501666,1.3964160025352612
3,1788954302.503665,1.2868339981650934
3,1788954302.5072808,1.8776250071823597
3,1788954302.510242,2.216959008364938
3,1788954302.5134258,2.533792008762248
3,1788954302.516402,2.1669159905286506
3,1788954302.5187259,1.524000006611459
3,1788954302.521675,2.0699160086223856
3,1788954302.524288,1.9404999911785126
3,1788954302.526985,2.0092500053578988
3,1788954302.5299041,2.184124998166226
3,1788954302.5332322,2.648166992003098
3,1788954302.536701,2.794332991470583
3,1788954302.539681,2.311042000656016
3,1788954302.542766,2.417042007436976
3,1788954302.5456839,2.2709170007146895
3,1788954302.548474,2.1254169987514615
3,1788954302.551096,1.9379160075914115
3,1788954302.5542898,2.466624995577149
3,1788954302.557337,2.391125002759509
3,1788954302.560064,2.017833001445979
3,1788954302.5637388,2.8117909969296306
3,1788954302.5666308,2.1967089996905997
3,1788954302.569323,1.9351669907337055
3,1788954302.5719712,1.9172920001437888
3,1788954302.5750709,2.359041987801902
3,1788954302.578384,2.325499997823499
3,1788954302.5807428,1.6808329964987934
3,1788954302.5850291,3.588209001463838
3,1788954302.588874,3.077375004068017
3,1788954302.591947,2.3227919882629067
3,1788954302.595906,3.1995419994927943
3,1788954302.599797,3.2227500050794333
3,1788954302.604255,3.7199170037638396
3,1788954302.608302,3.389333011000417
3,1788954302.612415,3.2510839955648407
3,1788954302.616132,3.0197500018402934
3,1788954302.620373,3.544084000168368
3,1788954302.624604,3.4366250038146973
3,1788954302.628428,3.071707993512973
3,1788954302.633047,3.749875002540648
3,1788954302.636878,3.009917010786012
3,1788954302.6399071,2.3815419990569353
3,1788954302.6429691,2.4183749919757247
3,1788954302.6467042,2.865000002202578
3,1788954302.6514409,4.070000009960495
3,1788954302.65824,4.82404200010933
3,1788954302.6634529,4.453625006135553
3,1788954302.669028,4.849541990552098
3,1788954302.6738691,4.084749991307035
3,1788954302.680471,5.501167004695162
3,1788954302.688072,6.89679199422244
3,1788954302.6945531,5.695207990356721
3,1788954302.7015219,6.148625005153008
3,1788954302.707606,5.394916996010579
3,1788954302.714071,5.353707994800061
3,1788954302.718832,3.9992499951040372
3,1788954302.72208,2.5634579942561686
3,1788954302.725918,3.060834002099
3,1788954302.732149,4.477915994357318
3,1788954302.737472,4.5595830015372485
3,1788954302.742445,4.234124993672594
3,1788954302.7462442,2.966583997476846
3,1788954302.750725,3.7991249992046505
3,1788954302.758188,6.44349999492988
3,1788954302.76244,3.5654590028570965
3,1788954302.766765,3.670291989692487
3,1788954302.771074,3.599042000132613
3,1788954302.774584,2.8424579941201955
3,1788954302.778176,2.915292003308423
3,1788954302.7806542,1.8227499967906624
3,1788954302.784469,3.1702090054750443
3,1788954302.7883892,3.202209001756273
3,1788954302.7920809,3.0527080089086667
3,1788954302.795852,3.1260419928003103
3,1788954302.798908,2.357667006435804
3,1788954302.8035321,3.7522920029005036
3,1788954302.809268,5.0209170003654435
3,1788954302.81366,3.724708003574051
3,1788954302.818275,3.798834004555829
3,1788954302.823293,4.256875006831251
3,1788954302.829765,5.779500002972782
3,1788954302.833229,2.7342920075170696
3,1788954302.837044,3.1595840118825436
3,1788954302.840867,3.083916992181912
3,1788954302.8450618,3.5214170056860894
3,1788954302.850293,4.541959002381191
3,1788954302.854468,3.2902499951887876
3,1788954302.85825,3.0732919985894114
3,1788954302.862226,3.315458001452498
3,1788954302.8666198,3.6767090059584007
3,1788954302.869937,2.6380830095149577
3,1788954302.873559,2.843958995072171
3,1788954302.878735,3.5461250081425533
3,1788954302.8826392,3.144666989101097
3,1788954302.887562,4.231540995533578
3,1788954302.893549,5.139207991305739
3,1788954302.897918,3.681707996292971
3,1788954302.9035661,4.862166999373585
3,1788954302.910132,5.913332992349751
3,1788954302.915762,4.884624999249354
3,1788954302.92004,3.30083399603609
3,1788954302.92401,3.296415990917012
3,1788954302.927684,3.03070800146088
3,1788954302.932137,3.7804160092491657
3,1788954302.9359639,3.142125002341345
3,1788954302.939786,3.189125010976568
3,1788954302.943274,2.8324169979896396
3,1788954302.947424,3.3966659975703806
3,1788954302.953883,4.7398339956998825
3,1788954302.958977,4.383541992865503
3,1788954302.9643142,4.461083997739479
3,1788954302.9698071,4.691042006015778
3,1788954302.9750972,4.287540999939665
3,1788954302.982761,6.786999991163611
3,1788954302.989008,5.421666006441228
3,1788954302.994996,5.280792000121437
3,1788954303.001539,5.799792008474469
3,1788954303.007815,5.486916008521803
3,1788954303.014793,5.743917005020194
3,1788954303.021844,6.378334001055919
3,1788954303.0314722,7.321333003346808
3,1788954303.036194,3.9656250010011718
3,1788954303.041274,4.2424999992363155
3,1788954303.046921,4.650083996239118
3,1788954303.0518012,4.147582993027754
3,1788954303.057502,5.02366699220147
3,1788954303.0641978,6.014250000589527
3,1788954303.070017,5.116708998684771
3,1788954303.0755148,4.575458995532244
3,1788954303.079396,3.1611669983249158
3,1788954303.083413,3.2815410086186603
3,1788954303.0871968,3.0939169955672696
3,1788954303.091291,3.310708998469636
3,1788954303.095147,3.0822080007055774
3,1788954303.099351,3.544542007148266
3,1788954303.101286,1.2930829980177805
3,1788954303.106078,3.946208002162166
3,1788954303.1107042,3.9699589979136363
3,1788954303.114777,3.3680829947115853
3,1788954303.119313,3.7147499970160425
3,1788954303.1248472,4.737249997560866
3,1788954303.1313689,5.805624998174608
3,1788954303.13692,4.9085420032497495
3,1788954303.142991,5.393875006120652
3,1788954303.148937,5.211374998907559
3,1788954303.1535869,3.9536660042358562
3,1788954303.1580591,3.78570900647901
3,1788954303.1627882,4.054791002999991
3,1788954303.1669881,3.5062910028500482
3,1788954303.1715991,3.952500002924353
3,1788954303.175723,3.2842920045368373
3,1788954303.182864,5.399625006248243
3,1788954303.188184,4.581792003591545
3,1788954303.193186,4.234000007272698
3,1788954303.197942,4.021041007945314
3,1788954303.20268,3.8745829951949418
3,1788954303.210613,7.189125011791475
3,1788954303.2228212,11.505040994961746
3,1788954303.229451,5.865832994459197
3,1788954303.233481,3.3372920006513596
3,1788954303.237819,3.651249993708916
3,1788954303.241462,2.790750004351139
3,1788954303.2456892,3.5017500049434602
3,1788954303.25052,4.118124998058192
3,1788954303.254335,3.1242910044966266
3,1788954303.257628,2.612832991871983
3,1788954303.262769,4.440916993189603
3,1788954303.267804,4.369582995423116
3,1788954303.2723358,3.8676670083077624
3,1788954303.276198,3.1775419920450076
3,1788954303.280716,3.670833000796847
3,1788954303.286701,5.347332989913411
3,1788954303.292227,4.821333001018502
3,1788954303.298333,5.402624999987893
3,1788954303.3042948,5.230249997111969
3,1788954303.310742,5.632750006043352
3,1788954303.317133,5.687084005330689
3,1788954303.322866,5.055292000179179
3,1788954303.3275461,3.891833999659866
3,1788954303.3334541,5.174707999685779
3,1788954303.33922,4.8283329961122945
3,1788954303.3444328,4.398832999868318
3,1788954303.349012,3.91670799581334
3,1788954303.354072,4.366958994069137
3,1788954303.359435,4.6788329927949235
3,1788954303.366703,6.530375001602806
3,1788954303.372929,5.514292002771981
3,1788954303.380076,6.47862498590257
3,1788954303.385173,4.399874989758246
3,1788954303.389204,3.308415994979441
3,1788954303.3930612,3.02229099906981
3,1788954303.397214,3.395084000658244
3,1788954303.401291,3.2478750072186813
3,1788954303.405131,3.1559579947497696
3,1788954303.40917,3.351999999722466
3,1788954303.414049,4.121792007936165
3,1788954303.4187908,4.094792006071657
3,1788954303.424255,4.798999987542629
3,1788954303.429104,4.16383300034795
3,1788954303.434816,4.995541006792337
3,1788954303.442589,7.02425000781659
3,1788954303.448789,5.351375002646819
3,1788954303.454763,5.214791002799757
3,1788954303.458808,3.3840830001281574
3,1788954303.4632142,3.727791001438163
3,1788954303.467294,3.4273750061402097
3,1788954303.471116,3.088666999246925
3,1788954303.474863,3.0709999991813675
3,1788954303.478521,2.9618749977089465
3,1788954303.4823291,2.9609159973915666
3,1788954303.487436,4.3158329935977235
3,1788954303.4915159,3.363042007549666
3,1788954303.496934,4.740916003356688
3,1788954303.501662,3.91541700810194
3,1788954303.506834,4.235041997162625
3,1788954303.512042,4.556667001452297
3,1788954303.519686,7.004041995969601
3,1788954303.526557,6.105458000092767
3,1788954303.53367,6.431542002246715
3,1788954303.5399108,5.320249998476356
